SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,gender_Female,gender_Male
0,1,0,-0.748079855318371,1,1,1,2,2,2,2,2,0,0.5712695581381809,-0.4863702099666713,0,True,False,False,False,False,True,False,False,False,True,False,True
0,1,0,0.8400143297628127,1,1,1,1,2,1,2,2,1,1.0000131841810405,1.1995991831624135,1,False,True,False,False,True,False,True,False,False,False,True,False
0,0,0,-0.015113308357824713,1,1,0,0,0,0,0,0,0,-1.4694171580658184,-0.7191460912948683,0,False,False,True,False,True,False,True,False,False,False,True,False
0,1,0,0.06632741908223598,1,2,0,0,0,0,0,0,0,-1.33148800705203,-0.6636675452233812,0,False,False,True,True,False,False,False,False,True,False,True,False
1,0,0,-0.7073594915983407,1,2,1,1,1,1,1,1,1,0.32200000811326246,-0.502287452989967,1,False,True,False,True,False,False,False,False,False,True,True,False
1,0,0,-1.0331224013585834,1,1,2,1,1,1,1,1,0,0.3884718881199074,-0.7857954070886682,1,False,True,False,True,False,False,True,False,False,False,True,False
0,1,1,-0.7073594915983407,1,2,1,2,2,1,2,2,1,1.3489905542159264,-0.31969172893216,0,False,True,False,True,False,False,True,False,False,False,True,False
0,1,0,1.1657772395230555,1,1,0,0,0,0,0,0,1,-1.4694171580658184,-0.455352558860249,0,False,False,True,False,True,False,False,True,False,False,False,True
0,0,0,-1.2774445836787656,0,0,1,2,1,1,1,1,0,-1.156999322034587,-0.9949272283919696,1,True,False,False,True,False,False,True,False,False,False,True,False
0,0,0,-1.2774445836787656,1,1,1,1,1,1,1,1,0,-0.6468276429835875,-0.9881497060505662,0,True,False,False,True,False,False,False,False,False,True,True,False
0,0,0,-0.9924020376385531,1,2,1,1,1,1,1,2,0,0.6560212051466532,-0.7155696788541277,1,False,True,False,True,False,False,True,False,False,False,False,True
0,1,1,0.025607055362205634,1,1,2,1,2,1,2,2,0,0.3319707901142591,0.07506031336957461,0,True,False,False,False,True,False,False,True,False,False,False,True
0,0,0,-0.7888002190384014,1,1,1,2,2,1,1,1,1,0.4815325201292102,-0.5173216312130798,1,False,True,False,True,False,False,False,False,True,False,True,False
0,1,0,-1.2774445836787656,0,0,1,1,1,1,1,1,1,-1.328164413051698,-0.9972011202524402,1,True,False,False,True,False,False,False,False,True,False,True,False
0,0,0,-0.5037576729981889,1,1,1,2,1,1,1,1,1,-0.4307940329619915,-0.5560881759411067,0,True,False,False,True,False,False,False,False,False,True,False,True
0,0,0,-1.1960038562387048,0,0,1,1,1,2,1,1,0,-1.1420431490330922,-0.9718792371071974,0,True,False,False,True,False,False,False,False,True,False,False,True
0,0,0,-0.7888002190384014,1,1,0,0,0,0,0,0,0,-1.4993295040688086,-0.9000639922323278,0,False,False,True,False,True,False,False,False,True,False,True,False
0,1,0,0.3106496014024181,1,2,1,2,1,1,1,1,0,-0.27126152094604356,0.04229860928279109,0,True,False,False,True,False,False,False,True,False,False,True,False
0,1,1,0.43281069256250915,1,2,2,1,1,2,1,2,1,0.2372483611047903,0.3929857180554019,0,True,False,False,False,True,False,False,True,False,False,False,True
0,1,0,-1.0738427650786138,1,1,1,2,2,1,1,2,1,0.8720548151682491,-0.7736974193261632,1,False,True,False,True,False,False,False,False,True,False,False,True
0,1,1,1.4915401492832983,1,1,0,0,0,0,0,0,0,-1.4960059100684764,-0.40086746068896767,0,False,False,True,False,False,True,True,False,False,False,True,False
0,1,1,1.6137012404433893,1,2,2,2,2,1,2,2,0,1.4935668932303794,2.581198216288478,0,False,True,False,False,False,True,False,True,False,False,True,False
0,1,1,1.0843365120829946,1,1,0,0,0,0,0,0,0,-1.5109620830699715,-0.48153543018567024,0,False,False,True,False,False,True,False,True,False,False,False,True
0,1,0,-0.5037576729981889,1,1,2,2,1,2,2,1,1,1.0565142821866886,-0.16851103514085758,0,False,True,False,True,False,False,False,False,True,False,True,False
0,1,1,-0.3408762181180675,1,2,0,0,0,0,0,0,1,-1.3514295710540236,-0.7487949919610071,0,False,False,True,False,False,True,True,False,False,False,False,True
0,0,0,1.0843365120829946,1,2,1,2,2,2,2,2,1,1.5484061942358611,1.8705297417213318,0,False,True,False,True,False,False,False,False,True,False,False,True
0,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,1,1.5783185402388515,2.5424979014204645,0,False,True,False,False,False,True,True,False,False,False,False,True
0,0,1,-1.2774445836787656,1,1,0,0,0,0,0,0,0,-1.462769970065154,-0.9989893264728106,0,False,False,True,True,False,False,False,False,False,True,False,True
0,1,0,-0.21871512695797646,1,1,2,1,1,2,2,2,1,1.2343265612044643,0.17566347073040475,0,False,True,False,False,True,False,False,True,False,False,True,False
0,0,0,-0.748079855318371,1,1,1,2,1,2,1,1,1,0.5081212721318681,-0.5170346351530205,0,False,True,False,True,False,False,False,True,False,False,True,False
0,1,1,1.5729808767233588,1,2,2,1,2,1,2,2,0,1.3556377422165908,2.2616170651023078,0,False,True,False,False,False,True,False,False,True,False,False,True
0,0,1,-0.7888002190384014,1,1,1,1,1,1,2,1,1,0.4499583771260538,-0.5516286987001833,0,False,True,False,True,False,False,False,True,False,False,False,True
0,0,0,0.47353105628253944,1,1,1,1,1,1,1,1,0,0.13587874409465642,0.2983211714758013,0,False,True,False,True,False,False,False,True,False,False,False,True
0,0,0,0.025607055362205634,1,1,1,2,1,2,1,1,1,0.5047976781315361,0.17729714061074292,0,False,True,False,False,True,False,True,False,False,False,True,False
0,1,1,1.6137012404433893,0,0,2,2,2,2,1,2,1,-0.3094828519498643,0.8371010826873573,0,True,False,False,False,False,True,False,True,False,False,False,True
0,0,0,-1.2774445836787656,1,1,1,1,1,1,1,2,0,0.50313588113137,-0.972872685007403,1,False,True,False,True,False,False,False,False,True,False,False,True
0,0,0,-0.5444780367182193,1,1,2,1,2,2,2,2,1,1.3905354792200795,-0.154028772417859,1,False,True,False,True,False,False,False,False,True,False,True,False
0,1,0,1.2879383306831464,1,1,1,2,2,2,2,2,1,1.2526063282062914,1.9298496196736143,0,False,True,False,False,True,False,False,True,False,False,False,True
0,0,0,-1.2367242199587352,1,1,1,1,1,1,1,1,1,-0.6235624849812617,-0.9708416359669826,1,True,False,False,True,False,False,False,True,False,False,False,True
0,0,0,-1.2774445836787656,0,0,1,1,1,1,1,1,0,-1.3132082400502028,-0.9970024306723992,0,True,False,False,True,False,False,False,False,True,False,True,False
0,0,1,1.1657772395230555,1,1,0,0,0,0,0,0,0,-1.4960059100684764,-0.5117803995919326,0,False,False,True,False,False,True,False,False,False,True,False,True
0,1,1,-0.13727439951791576,1,1,0,0,0,0,0,0,0,-1.4876969250676457,-0.7697015511053359,0,False,False,True,False,True,False,False,False,True,False,True,False
1,1,0,-0.38159658183809786,1,2,1,1,1,1,1,2,0,0.7324638671542947,-0.13574933105407427,0,False,True,False,True,False,False,False,False,True,False,False,True
0,1,0,1.002895784642934,0,0,2,2,2,1,2,2,1,-0.19980424993890028,0.509594424919546,0,True,False,False,True,False,False,True,False,False,False,True,False
0,1,1,1.6137012404433893,0,0,2,2,2,2,1,1,0,-0.6484894399837535,0.37817230603233487,0,True,False,False,False,False,True,False,True,False,False,False,True
0,1,0,1.369379058123207,0,0,2,2,2,2,2,1,1,-0.27126152094604356,0.6649034466517032,0,True,False,False,False,False,True,True,False,False,False,False,True
0,1,1,1.3286586944031769,1,2,1,2,2,2,2,2,1,0.6460504231456565,1.3427881405120614,0,True,False,False,False,False,True,True,False,False,False,False,True
0,0,0,-0.9924020376385531,1,1,1,1,1,1,2,1,1,0.5064594751317021,-0.7323699866776063,0,False,True,False,True,False,False,True,False,False,False,True,False
0,0,0,-1.1552834925186746,1,1,1,1,1,1,1,1,1,0.179085466098976,-0.8896659042101749,1,False,True,False,True,False,False,False,False,True,False,True,False
0,1,0,1.5729808767233588,1,2,0,0,0,0,0,0,0,-1.329826210051864,-0.19710025804677708,0,False,False,True,False,False,True,True,False,False,False,True,False
0,1,1,-1.2774445836787656,1,1,0,0,0,0,0,0,1,-1.481049737066981,-0.999232169292861,0,False,False,True,False,True,False,False,False,True,False,False,True
0,1,0,-1.1552834925186746,1,1,1,1,1,2,1,1,0,-0.4889569279678058,-0.9289622878183114,1,True,False,False,True,False,False,False,False,False,True,False,True
0,0,0,-0.8295205827584317,1,1,0,0,0,0,0,0,1,-1.5093002860698053,-0.9113009918146545,0,False,False,True,False,True,False,True,False,False,False,True,False
0,0,0,-0.3408762181180675,0,0,2,1,1,1,2,2,1,-0.47067716096597834,-0.4391262431568893,0,True,False,False,False,True,False,False,False,False,True,False,True
0,1,1,-0.055833672077855064,1,1,2,1,2,2,2,2,1,0.544680806135523,0.11587998375802637,0,True,False,False,False,True,False,False,False,False,True,True,False
0,1,0,-1.2774445836787656,1,1,1,1,1,1,2,1,0,-0.31779183695069496,-0.9837785352896612,1,True,False,False,True,False,False,False,False,False,True,True,False
0,0,0,-0.0965540357978854,1,2,1,1,1,2,1,2,1,0.8354952811645946,0.19420783153424442,0,False,True,False,True,False,False,False,True,False,False,False,True
0,1,1,0.5956921474426305,1,2,2,2,1,2,2,2,1,0.682609957149311,0.8053328265007796,0,True,False,False,False,False,True,False,True,False,False,True,False
0,0,0,0.880734693482843,1,2,2,2,1,2,2,2,1,1.437065795224731,1.5353624968119342,0,False,True,False,False,False,True,False,True,False,False,False,True
0,0,0,0.7178532386027215,1,1,2,2,1,2,1,2,1,0.9551446651765553,1.0880239456593117,0,False,True,False,True,False,False,False,True,False,False,False,True
0,0,0,-1.2774445836787656,1,1,2,1,1,1,1,2,1,0.6593447991469852,-0.9707974827269734,1,False,True,False,True,False,False,False,False,False,True,False,True
0,0,0,1.6137012404433893,1,1,0,0,0,0,0,0,0,-1.479387940066815,-0.31631400607146065,0,False,False,True,False,False,True,False,True,False,False,True,False
0,0,0,-0.13727439951791576,1,2,0,0,0,0,0,0,0,-1.3165318340505352,-0.6981953789105303,0,False,False,True,True,False,False,False,False,True,False,True,False
0,0,0,-1.2367242199587352,1,2,1,2,1,1,1,1,1,-0.34438058895335305,-0.9577722769242766,1,True,False,False,True,False,False,False,False,False,True,False,True
0,0,0,-0.9109613101984924,0,0,1,1,1,2,1,1,1,-1.16863190103575,-0.8761108595273682,0,True,False,False,False,False,True,False,False,False,True,True,False
0,1,0,-0.5851984004382496,1,2,1,1,1,1,1,1,1,0.2787932861089434,-0.4315318858753168,0,False,True,False,True,False,False,False,False,True,False,False,True
1,0,0,-0.8702409464784621,1,1,1,2,1,1,2,2,1,1.0049985751815391,-0.5135023759522891,1,False,True,False,True,False,False,False,False,True,False,True,False
0,0,0,-0.6666391278783103,1,1,0,0,0,0,0,0,0,-1.4960059100684764,-0.8826013858087122,0,False,False,True,False,False,True,False,False,False,True,False,True
0,0,0,1.6137012404433893,1,2,1,2,2,2,2,2,0,0.7258166791536301,1.7958003830058589,0,True,False,False,False,False,True,True,False,False,False,True,False
0,0,0,1.6137012404433893,1,2,1,2,2,2,2,2,0,1.476948923228718,2.4703735838655314,0,False,True,False,False,False,True,True,False,False,False,False,True
0,1,1,0.35136996512244845,1,1,2,1,1,2,2,2,1,0.3303089931140931,0.39929963137670926,0,True,False,False,False,True,False,False,True,False,False,True,False
1,1,0,1.3286586944031769,1,1,2,2,2,1,1,2,0,0.9850570111795457,1.6967425890453485,0,False,True,False,True,False,False,False,False,True,False,True,False
1,0,0,-0.7888002190384014,1,1,1,2,2,1,1,1,1,-0.3310862129520241,-0.6852584795878517,0,True,False,False,True,False,False,False,False,True,False,True,False
1,0,0,-1.1552834925186746,1,1,2,1,1,1,1,1,0,0.35191235411625243,-0.8874361655897132,0,False,True,False,True,False,False,False,False,True,False,False,True
0,0,0,0.35136996512244845,1,2,1,1,2,1,1,2,0,0.00792037508186511,0.10972060677675113,0,True,False,False,False,True,False,False,False,False,True,False,True
1,0,0,-0.7073594915983407,1,1,1,2,1,1,1,1,1,0.32033821111309646,-0.5338128663564945,1,False,True,False,True,False,False,False,False,True,False,False,True
0,0,0,-1.2774445836787656,1,1,2,1,1,1,1,1,1,-0.5388108379727895,-0.9867147257502691,1,True,False,False,True,False,False,False,False,False,True,False,True
0,0,0,0.3920903288424788,1,2,2,2,2,1,1,2,1,1.1379423351948288,0.8897538213982591,0,False,True,False,False,True,False,False,False,True,False,False,True
0,1,0,0.758573602322752,1,1,2,2,2,1,2,1,1,0.9551446651765553,1.0315298750676145,0,False,True,False,False,True,False,False,False,True,False,True,False
0,1,1,-1.2367242199587352,1,1,1,1,1,1,1,1,0,0.1873944510998066,-0.943179631101255,1,False,True,False,True,False,False,False,False,True,False,True,False
1,1,0,-1.2774445836787656,0,0,1,2,1,1,2,1,0,-0.8163309370005319,-0.9904015212910325,1,True,False,False,True,False,False,False,False,True,False,False,True
0,0,1,-0.015113308357824713,1,2,1,2,2,2,2,2,0,0.6294324531439953,0.15453614538603033,0,True,False,False,False,True,False,False,True,False,False,False,True
0,0,0,-0.9109613101984924,1,1,0,0,0,0,0,0,1,-1.4926823160681442,-0.9229132939370588,0,False,False,True,True,False,False,False,False,False,True,False,True
0,1,1,1.4100994218432374,0,0,1,2,2,2,2,2,1,-0.1732154979362424,0.8038536929604732,0,True,False,False,False,False,True,False,False,True,False,True,False
0,1,1,1.1657772395230555,1,2,2,2,2,2,2,2,0,1.6730409692483204,2.0861741659259816,0,False,True,False,False,False,True,False,True,False,False,True,False
0,0,0,0.7178532386027215,1,2,2,2,2,2,2,2,0,1.6481140142458286,1.5488071583947183,0,False,True,False,False,True,False,False,True,False,False,False,True
0,1,0,-1.2367242199587352,1,1,1,1,1,1,1,1,1,-0.6700928009859131,-0.9725856889473435,1,True,False,False,True,False,False,False,True,False,False,True,False
1,1,0,-0.13727439951791576,0,0,2,1,2,1,1,2,1,-0.6567984249845842,-0.46566234040238363,0,True,False,False,True,False,False,False,False,True,False,True,False
1,0,0,-1.1960038562387048,0,0,1,1,2,1,1,2,1,-0.7847567939973756,-0.9497805404826218,1,True,False,False,True,False,False,False,False,True,False,False,True
1,0,0,-0.7888002190384014,1,2,1,2,2,1,2,2,1,1.4005062612210766,-0.4057684703299825,1,False,True,False,True,False,False,False,False,True,False,False,True
1,1,0,1.002895784642934,1,2,1,2,1,1,1,2,1,0.8338334841644282,1.1665504830155708,0,False,True,False,True,False,False,False,False,True,False,False,True
0,0,0,-0.055833672077855064,0,0,2,2,1,2,1,2,1,-0.49560411596847015,-0.3369777223957392,0,True,False,False,False,False,True,True,False,False,False,True,False
0,1,0,0.5142514200025698,1,2,2,2,2,2,2,2,0,1.61321627724234,1.2137502965853437,0,False,True,False,False,True,False,False,False,False,True,True,False
0,1,1,1.1657772395230555,1,2,2,2,2,2,2,2,0,0.7756705891586139,1.432088068430551,0,True,False,False,False,False,True,False,False,False,True,True,False
0,0,0,0.7178532386027215,1,2,0,0,0,0,0,0,0,-1.3248408190513656,-0.4804095225654371,0,False,False,True,False,False,True,True,False,False,False,False,True
1,0,0,-0.5444780367182193,1,1,2,2,1,2,2,2,1,1.3373579752147637,-0.12188521369120361,0,False,True,False,True,False,False,False,False,False,True,True,False
0,0,0,1.0843365120829946,1,1,0,0,0,0,0,0,0,-1.5093002860698053,-0.5226420966341816,1,False,False,True,False,False,True,False,False,False,True,False,True
0,1,0,1.5729808767233588,1,2,0,0,0,0,0,0,1,-1.3464441800535252,-0.24299755103628026,0,False,False,True,False,False,True,False,True,False,False,True,False
1,0,0,-0.6666391278783103,1,1,1,1,1,2,2,2,1,0.9867188081797118,-0.34090736075655276,1,False,True,False,True,False,False,False,False,True,False,True,False
0,1,0,1.002895784642934,1,1,2,2,1,2,1,1,1,-0.16656830993557784,0.5152018864007072,0,True,False,False,False,False,True,False,False,True,False,False,True
0,0,0,-1.2774445836787656,0,0,1,1,1,1,1,1,0,-1.328164413051698,-0.9972011202524402,1,True,False,False,True,False,False,True,False,False,False,False,True
1,1,0,-0.5037576729981889,1,2,1,2,1,2,2,2,0,1.4054916522215746,-0.049120674156137425,0,False,True,False,True,False,False,False,False,True,False,False,True
0,0,0,-1.2774445836787656,1,1,1,1,1,1,1,1,0,0.19404163910047073,-0.9769789363282533,1,False,True,False,True,False,False,False,False,False,True,False,True
0,1,0,-1.1145631287986442,1,2,1,2,1,2,1,1,1,0.6859335511496436,-0.8310524780980388,1,False,True,False,True,False,False,False,False,True,False,False,True
0,1,0,0.7992939660427822,1,2,1,2,2,1,2,2,1,1.3390197722149297,1.4754023968795196,1,False,True,False,True,False,False,False,False,True,False,True,False
1,1,0,-0.46303730927815856,1,1,2,2,1,1,1,2,1,0.006258578081699082,-0.4165860141322223,0,True,False,False,True,False,False,True,False,False,False,False,True
0,0,0,-0.748079855318371,0,0,1,1,2,2,2,2,1,-0.3244390249513595,-0.6673101875241354,0,True,False,False,True,False,False,False,False,True,False,False,True
0,0,0,-1.1145631287986442,1,1,1,2,1,1,1,1,0,-0.47233895796614456,-0.9000860688523324,0,True,False,False,True,False,False,True,False,False,False,True,False
0,0,0,-1.0738427650786138,1,1,2,2,1,1,1,1,0,-0.3194536339508612,-0.8655803117851878,0,True,False,False,True,False,False,False,False,False,True,True,False
0,0,0,-0.9109613101984924,1,1,1,2,1,1,1,1,0,-0.4507355969639848,-0.7881576054291572,0,True,False,False,True,False,False,False,False,True,False,True,False
0,0,1,-1.2774445836787656,1,2,0,0,0,0,0,0,0,-1.3082228490497045,-0.9969362008123854,0,False,False,True,True,False,False,False,False,False,True,True,False
0,0,0,1.4508197855632678,1,2,2,1,1,1,1,1,0,-0.3427187919531868,0.6201099846624287,0,True,False,False,True,False,False,False,False,False,True,True,False
0,1,1,-0.5851984004382496,1,1,1,1,2,1,2,2,0,1.0099839661820376,-0.22224552823198349,1,False,True,False,True,False,False,False,False,False,True,False,True
0,0,0,-0.4223169455581282,1,2,1,1,1,1,1,1,1,0.3735157151184122,-0.22063393497164988,0,False,True,False,False,True,False,False,True,False,False,True,False
0,0,0,-0.5037576729981889,1,1,1,1,1,1,1,1,1,-0.6784017859867437,-0.598784359029947,0,True,False,False,True,False,False,False,False,True,False,True,False
0,1,0,-1.2774445836787656,1,1,1,1,1,1,1,1,0,0.17410007509847744,-0.9772438557683082,1,False,True,False,True,False,False,False,False,True,False,False,True
1,0,0,-0.9924020376385531,1,1,1,2,1,1,1,1,1,0.3236618051134285,-0.7403396464992564,1,False,True,False,True,False,False,False,False,True,False,False,True
0,0,0,-0.9109613101984924,1,1,1,1,1,1,1,1,1,-0.6617838159850825,-0.815907916774903,1,True,False,False,True,False,False,False,True,False,False,False,True
1,0,0,-0.3408762181180675,1,2,1,1,1,1,1,1,1,0.37683930911874425,-0.25193858213813153,1,False,True,False,True,False,False,False,False,True,False,False,True
0,0,0,0.10704778280226633,1,1,2,2,2,1,1,1,0,-0.11837619693076015,-0.11572583670992828,0,True,False,False,False,True,False,False,False,False,True,False,True
